y_px,x_px,sigma_px,height_nm,mean_nm,baseline_nm,area_px,x_nm,y_nm,method
296.0,436.0,3.8847882747650146,626.1922912597656,638.5277709960938,375.2049255371094,97,2554.6875,1734.375,baseline
307.0,0.0,3.8847882747650146,560.5028991699219,714.3523559570312,461.0422668457031,54,0.0,1798.828125,baseline
192.0,410.0,1.9615960121154785,585.377685546875,737.0236206054688,360.34405517578125,21,2402.34375,1125.0,baseline
15.0,52.0,2.923192024230957,622.6785583496094,472.94659423828125,164.59469604492188,57,304.6875,87.890625,baseline
203.0,34.0,1.9615960121154785,607.1669006347656,823.0888061523438,411.1218566894531,21,199.21875,1189.453125,baseline
279.0,35.0,2.923192024230957,648.9844360351562,563.3795776367188,261.07904052734375,57,205.078125,1634.765625,baseline
374.0,376.0,2.923192024230957,563.8189697265625,665.1879272460938,361.10491943359375,57,2203.125,2191.40625,baseline
268.0,310.0,2.923192024230957,642.3186645507812,591.4860229492188,267.83013916015625,57,1816.40625,1570.3125,baseline
409.0,351.0,1.9615960121154785,574.554443359375,816.7514038085938,458.0333251953125,21,2056.640625,2396.484375,baseline
135.0,271.0,2.923192024230957,579.0093383789062,599.9453735351562,319.206787109375,57,1587.890625,791.015625,baseline
294.0,20.0,2.923192024230957,560.2490844726562,560.6531372070312,273.06231689453125,57,117.1875,1722.65625,baseline
86.0,118.0,2.923192024230957,537.6661071777344,549.1177368164062,253.99209594726562,57,691.40625,503.90625,baseline
480.0,511.0,1.9615960121154785,562.5318298339844,747.5404663085938,400.5939025878906,13,2994.140625,2812.5,baseline
340.0,328.0,3.8847882747650146,808.9938659667969,691.4942016601562,445.7521057128906,97,1921.875,1992.1875,baseline
410.0,476.0,2.923192024230957,565.5268249511719,688.3785400390625,404.1149597167969,57,2789.0625,2402.34375,baseline
354.0,21.0,2.923192024230957,592.5307312011719,667.6693115234375,360.6289367675781,57,123.046875,2074.21875,baseline
275.0,397.0,2.923192024230957,660.8992309570312,623.1590576171875,314.32061767578125,57,2326.171875,1611.328125,baseline
39.0,390.0,1.9615960121154785,543.3960571289062,800.4147338867188,410.0323486328125,21,2285.15625,228.515625,baseline
118.0,83.0,2.923192024230957,578.689453125,827.414794921875,551.193115234375,57,486.328125,691.40625,baseline
370.0,219.0,2.923192024230957,535.6465454101562,703.9027099609375,398.20513916015625,57,1283.203125,2167.96875,baseline
410.0,324.0,1.9615960121154785,509.885009765625,781.9168701171875,449.6248779296875,21,1898.4375,2402.34375,baseline
240.0,357.0,2.923192024230957,672.0453643798828,522.2032470703125,188.0754852294922,57,2091.796875,1406.25,baseline
181.0,486.0,2.923192024230957,630.7476196289062,636.630126953125,345.55755615234375,57,2847.65625,1060.546875,baseline
183.0,164.0,2.923192024230957,603.1614379882812,629.1538696289062,342.32403564453125,57,960.9375,1072.265625,baseline
15.0,96.0,2.923192024230957,556.5166625976562,580.4295043945312,283.75860595703125,57,562.5,87.890625,baseline
147.0,190.0,1.9615960121154785,639.671630859375,676.9371948242188,276.74859619140625,21,1113.28125,861.328125,baseline
277.0,56.0,2.923192024230957,602.2255249023438,636.2607421875,359.99334716796875,57,328.125,1623.046875,baseline
389.0,474.0,1.9615960121154785,536.9630737304688,770.4749145507812,394.31671142578125,21,2777.34375,2279.296875,baseline
21.0,270.0,2.923192024230957,533.135498046875,450.81231689453125,153.448486328125,57,1582.03125,123.046875,baseline
203.0,429.0,2.923192024230957,714.0553894042969,530.4207153320312,245.94119262695312,57,2513.671875,1189.453125,baseline
358.0,62.0,2.923192024230957,655.9973754882812,725.246826171875,442.95989990234375,57,363.28125,2097.65625,baseline
9.0,75.0,2.923192024230957,535.0408477783203,462.67803955078125,210.34605407714844,57,439.453125,52.734375,baseline
493.0,258.0,2.923192024230957,605.76416015625,641.7754516601562,348.3480224609375,57,1511.71875,2888.671875,baseline
335.0,420.0,2.923192024230957,785.9849853515625,701.17724609375,403.6107177734375,57,2460.9375,1962.890625,baseline
458.0,12.0,1.9615960121154785,471.8970947265625,725.9826049804688,352.92718505859375,21,70.3125,2683.59375,baseline
431.0,303.0,1.9615960121154785,557.6537475585938,637.5557861328125,350.72601318359375,21,1775.390625,2525.390625,baseline
216.0,266.0,1.9615960121154785,565.2087249755859,643.5396728515625,233.74745178222656,21,1558.59375,1265.625,baseline
69.0,168.0,1.9615960121154785,477.61126708984375,676.6143798828125,328.1162109375,21,984.375,404.296875,baseline
489.0,193.0,1.9615960121154785,605.4034423828125,1025.3040771484375,742.399169921875,21,1130.859375,2865.234375,baseline
58.0,325.0,3.8847882747650146,643.85107421875,536.1848754882812,280.236328125,97,1904.296875,339.84375,baseline
484.0,323.0,2.923192024230957,543.4716796875,742.5016479492188,474.9671630859375,57,1892.578125,2835.9375,baseline
222.0,475.0,1.9615960121154785,488.5476837158203,577.1688842773438,233.10533142089844,21,2783.203125,1300.78125,baseline
367.0,198.0,1.9615960121154785,520.4990234375,804.8173217773438,534.6865234375,21,1160.15625,2150.390625,baseline
424.0,211.0,1.9615960121154785,524.9426879882812,725.7432861328125,349.81231689453125,21,1236.328125,2484.375,baseline
40.0,101.0,1.9615960121154785,484.81658935546875,715.595703125,381.32501220703125,21,591.796875,234.375,baseline
329.0,307.0,2.923192024230957,721.1563720703125,567.7164306640625,308.3310546875,57,1798.828125,1927.734375,baseline
12.0,217.0,2.923192024230957,552.7427978515625,580.9951171875,297.42822265625,57,1271.484375,70.3125,baseline
381.0,63.0,2.923192024230957,679.3125305175781,615.6060791015625,386.3578796386719,57,369.140625,2232.421875,baseline
150.0,0.0,1.9615960121154785,472.33673095703125,619.1532592773438,273.25933837890625,13,0.0,878.90625,baseline
459.0,435.0,1.9615960121154785,519.5895690917969,651.9939575195312,298.8289489746094,21,2548.828125,2689.453125,baseline
56.0,50.0,1.9615960121154785,500.4149169921875,663.1965942382812,297.9927978515625,21,292.96875,328.125,baseline
284.0,362.0,2.923192024230957,529.7410278320312,576.434326171875,325.16375732421875,57,2121.09375,1664.0625,baseline
221.0,336.0,1.9615960121154785,484.74639892578125,653.633544921875,340.51934814453125,21,1968.75,1294.921875,baseline
455.0,412.0,1.9615960121154785,500.473388671875,609.690185546875,270.15185546875,21,2414.0625,2666.015625,baseline
108.0,417.0,1.9615960121154785,442.3180847167969,592.22216796875,242.80874633789062,21,2443.359375,632.8125,baseline
264.0,415.0,1.0,577.7146606445312,684.6617431640625,394.60577392578125,9,2431.640625,1546.875,baseline
511.0,259.0,3.8847882747650146,627.68505859375,694.34130859375,541.1990966796875,54,1517.578125,2994.140625,baseline
439.0,159.0,1.9615960121154785,510.80029296875,671.311767578125,340.7086181640625,21,931.640625,2572.265625,baseline
200.0,343.0,1.9615960121154785,469.0763244628906,620.0911865234375,301.6041564941406,21,2009.765625,1171.875,baseline
74.0,39.0,1.9615960121154785,541.9451599121094,589.558837890625,273.8025207519531,21,228.515625,433.59375,baseline
71.0,473.0,1.9615960121154785,516.3578491210938,652.30322265625,296.82525634765625,21,2771.484375,416.015625,baseline
136.0,311.0,2.923192024230957,627.8390502929688,546.3023681640625,306.26373291015625,57,1822.265625,796.875,baseline
435.0,500.0,1.9615960121154785,539.7275390625,860.8409423828125,536.506591796875,21,2929.6875,2548.828125,baseline
275.0,193.0,2.923192024230957,534.6779479980469,607.7373657226562,371.1427307128906,57,1130.859375,1611.328125,baseline
404.0,277.0,1.0,625.243408203125,703.663330078125,343.194580078125,9,1623.046875,2367.1875,baseline
325.0,379.0,3.8847882747650146,665.0420532226562,645.0693969726562,439.06463623046875,97,2220.703125,1904.296875,baseline
352.0,127.0,1.9615960121154785,639.1717834472656,623.69482421875,299.9631652832031,21,744.140625,2062.5,baseline
122.0,404.0,1.9615960121154785,564.9007568359375,637.8309936523438,320.802490234375,21,2367.1875,714.84375,baseline
306.0,39.0,1.0,429.57855224609375,574.257080078125,388.03839111328125,9,228.515625,1792.96875,baseline
177.0,316.0,2.923192024230957,542.9210205078125,620.3804931640625,379.626708984375,57,1851.5625,1037.109375,baseline
511.0,73.0,8.692768096923828,922.5357666015625,624.2373046875,417.0506591796875,253,427.734375,2994.140625,baseline
371.0,139.0,2.923192024230957,454.18389892578125,536.4288940429688,314.03826904296875,57,814.453125,2173.828125,baseline
408.0,343.0,1.9615960121154785,392.05126953125,665.5390625,440.59356689453125,21,2009.765625,2390.625,baseline
240.0,477.0,2.923192024230957,585.054443359375,427.1310729980469,183.9920654296875,57,2794.921875,1406.25,baseline
422.0,111.0,1.9615960121154785,623.4797973632812,786.5997924804688,488.68145751953125,21,650.390625,2472.65625,baseline
387.0,201.0,3.8847882747650146,516.0779418945312,662.6541748046875,477.18572998046875,97,1177.734375,2267.578125,baseline
292.0,498.0,2.923192024230957,496.2009582519531,516.4039306640625,288.6751403808594,57,2917.96875,1710.9375,baseline
216.0,310.0,1.0,617.7762451171875,744.2550048828125,395.448974609375,9,1816.40625,1265.625,baseline
101.0,128.0,1.9615960121154785,408.7119140625,528.1488647460938,261.8148193359375,21,750.0,591.796875,baseline
399.0,360.0,1.9615960121154785,454.02923583984375,695.90771484375,407.23712158203125,21,2109.375,2337.890625,baseline
306.0,134.0,2.923192024230957,663.3497924804688,541.999267578125,296.65264892578125,57,785.15625,1792.96875,baseline
210.0,134.0,2.923192024230957,521.9527587890625,611.384521484375,410.2593994140625,57,785.15625,1230.46875,baseline
236.0,157.0,2.923192024230957,543.9479064941406,434.8245544433594,176.76095581054688,57,919.921875,1382.8125,baseline
178.0,400.0,1.9615960121154785,462.78851318359375,679.39697265625,379.43548583984375,21,2343.75,1042.96875,baseline
8.0,418.0,1.9615960121154785,431.1369323730469,559.5324096679688,306.3135070800781,21,2449.21875,46.875,baseline
271.0,120.0,1.0,352.7545471191406,477.09857177734375,309.6818542480469,9,703.125,1587.890625,baseline
163.0,22.0,1.9615960121154785,414.9765625,548.2451171875,276.13787841796875,21,128.90625,955.078125,baseline
377.0,351.0,2.923192024230957,601.9121704101562,583.6846923828125,327.28717041015625,57,2056.640625,2208.984375,baseline
55.0,487.0,1.9615960121154785,441.1650390625,607.88330078125,290.7586669921875,21,2853.515625,322.265625,baseline
102.0,271.0,1.9615960121154785,545.2152709960938,574.1954345703125,265.61395263671875,21,1587.890625,597.65625,baseline
249.0,140.0,2.923192024230957,531.5890350341797,449.7367248535156,196.6092071533203,57,820.3125,1458.984375,baseline
0.0,171.0,1.9615960121154785,381.24481201171875,638.4989013671875,403.03546142578125,13,1001.953125,0.0,baseline
439.0,106.0,1.9615960121154785,406.64215087890625,746.2009887695312,470.81805419921875,21,621.09375,2572.265625,baseline
181.0,342.0,1.9615960121154785,422.02783203125,770.9631958007812,518.559814453125,21,2003.90625,1060.546875,baseline
349.0,216.0,2.923192024230957,554.9414978027344,596.66650390625,378.8640441894531,57,1265.625,2044.921875,baseline
213.0,71.0,1.9615960121154785,453.7449951171875,659.0113525390625,359.858154296875,21,416.015625,1248.046875,baseline
333.0,230.0,1.9615960121154785,512.9857177734375,634.7454833984375,343.8690185546875,21,1347.65625,1951.171875,baseline
405.0,197.0,1.9615960121154785,596.2166748046875,584.5370483398438,299.978271484375,21,1154.296875,2373.046875,baseline
173.0,99.0,1.9615960121154785,422.4312744140625,743.4158325195312,466.7777099609375,21,580.078125,1013.671875,baseline
23.0,511.0,4.846384048461914,426.2244873046875,434.47894287109375,164.77801513671875,79,2994.140625,134.765625,baseline
116.0,50.0,1.9615960121154785,426.2532043457031,801.1974487304688,488.0678405761719,21,292.96875,679.6875,baseline
313.0,481.0,2.923192024230957,638.9999389648438,604.8818969726562,385.14801025390625,57,2818.359375,1833.984375,baseline
421.0,263.0,1.9615960121154785,453.8831481933594,576.341064453125,285.5669250488281,21,1541.015625,2466.796875,baseline
223.0,444.0,1.0,542.87744140625,648.6126098632812,355.3857421875,9,2601.5625,1306.640625,baseline
477.0,395.0,1.0,364.0922546386719,542.8343505859375,278.4056701660156,9,2314.453125,2794.921875,baseline
157.0,487.0,2.923192024230957,434.01043701171875,535.0060424804688,317.70794677734375,57,2853.515625,919.921875,baseline
271.0,484.0,1.9615960121154785,448.13690185546875,663.4727783203125,364.05877685546875,21,2835.9375,1587.890625,baseline
100.0,185.0,1.9615960121154785,429.1381530761719,529.9990234375,241.21896362304688,21,1083.984375,585.9375,baseline
354.0,235.0,1.0,645.3749084472656,594.940185546875,349.6186218261719,9,1376.953125,2074.21875,baseline
399.0,301.0,1.9615960121154785,437.76507568359375,741.4133911132812,468.8260498046875,21,1763.671875,2337.890625,baseline
228.0,92.0,2.923192024230957,500.9100036621094,475.63360595703125,283.3556213378906,57,539.0625,1335.9375,baseline
225.0,490.0,1.9615960121154785,386.19866943359375,425.65740966796875,173.1319580078125,21,2871.09375,1318.359375,baseline
401.0,292.0,1.9615960121154785,438.86773681640625,631.03857421875,437.60186767578125,21,1710.9375,2349.609375,baseline
99.0,253.0,1.9615960121154785,412.7950439453125,525.9924926757812,280.7320556640625,21,1482.421875,580.078125,baseline
22.0,116.0,1.9615960121154785,430.15557861328125,654.8637084960938,357.20294189453125,21,679.6875,128.90625,baseline
355.0,289.0,2.923192024230957,580.8370666503906,536.1398315429688,288.8675231933594,57,1693.359375,2080.078125,baseline
506.0,511.0,1.9615960121154785,419.9040832519531,453.45953369140625,219.81362915039062,13,2994.140625,2964.84375,baseline
488.0,211.0,1.9615960121154785,405.52679443359375,711.66162109375,466.72491455078125,21,1236.328125,2859.375,baseline
204.0,236.0,1.9615960121154785,451.51318359375,641.3512573242188,329.10137939453125,21,1382.8125,1195.3125,baseline
458.0,398.0,3.8847882747650146,413.7484130859375,506.6305236816406,239.05999755859375,97,2332.03125,2683.59375,baseline
402.0,457.0,1.9615960121154785,433.06207275390625,725.8931884765625,447.6077880859375,21,2677.734375,2355.46875,baseline
21.0,500.0,1.0,477.90406799316406,492.5462341308594,181.9968719482422,9,2929.6875,123.046875,baseline
37.0,318.0,1.9615960121154785,446.4674072265625,640.2334594726562,323.75616455078125,21,1863.28125,216.796875,baseline
55.0,511.0,2.923192024230957,612.5015869140625,413.8114318847656,207.75994873046875,33,2994.140625,322.265625,baseline
229.0,446.0,1.0,559.7500305175781,575.0946044921875,233.71994018554688,9,2613.28125,1341.796875,baseline
21.0,439.0,1.9615960121154785,442.9133605957031,470.3106994628906,205.24069213867188,21,2572.265625,123.046875,baseline
24.0,458.0,2.923192024230957,421.4826354980469,394.6049499511719,185.72879028320312,57,2683.59375,140.625,baseline
294.0,411.0,2.923192024230957,620.5682067871094,479.2587585449219,264.4286804199219,57,2408.203125,1722.65625,baseline
377.0,160.0,2.923192024230957,560.345458984375,503.8795471191406,276.9569091796875,57,937.5,2208.984375,baseline
264.0,101.0,2.923192024230957,589.1151123046875,513.7691040039062,286.1539306640625,57,591.796875,1546.875,baseline
501.0,421.0,1.9615960121154785,429.0341796875,564.8243408203125,292.280517578125,21,2466.796875,2935.546875,baseline
257.0,120.0,1.9615960121154785,373.1937255859375,589.0241088867188,301.0325927734375,21,703.125,1505.859375,baseline
4.0,318.0,1.0,280.08856201171875,468.609375,378.922607421875,9,1863.28125,23.4375,baseline
423.0,484.0,1.0,490.7554931640625,573.0441284179688,435.3614501953125,9,2835.9375,2478.515625,baseline
55.0,66.0,1.0,223.31112670898438,613.0118408203125,471.4491271972656,9,386.71875,322.265625,baseline
309.0,109.0,1.0,501.03509521484375,570.995361328125,391.12738037109375,9,638.671875,1810.546875,baseline
88.0,32.0,3.8847882747650146,337.7457275390625,520.224853515625,294.82330322265625,97,187.5,515.625,baseline
384.0,511.0,1.0,452.5511169433594,735.0620727539062,476.5681457519531,6,2994.140625,2250.0,baseline
172.0,466.0,1.9615960121154785,412.9674072265625,624.9873046875,339.7987060546875,21,2730.46875,1007.8125,baseline
78.0,17.0,2.923192024230957,566.7525329589844,414.7982482910156,207.23373413085938,57,99.609375,457.03125,baseline
117.0,475.0,2.923192024230957,596.9046325683594,463.84698486328125,259.6771545410156,57,2783.203125,685.546875,baseline
344.0,44.0,1.9615960121154785,493.93377685546875,660.3543701171875,383.093505859375,21,257.8125,2015.625,baseline
484.0,79.0,1.9615960121154785,350.4605407714844,646.2780151367188,420.3354797363281,21,462.890625,2835.9375,baseline
157.0,301.0,1.9615960121154785,349.41094970703125,559.0595092773438,327.49371337890625,21,1763.671875,919.921875,baseline
479.0,432.0,1.9615960121154785,371.68292236328125,639.3219604492188,404.88433837890625,21,2531.25,2806.640625,baseline
58.0,84.0,1.9615960121154785,426.96514892578125,665.77001953125,408.75213623046875,21,492.1875,339.84375,baseline
69.0,432.0,1.9615960121154785,429.0706481933594,536.4996948242188,293.9356994628906,21,2531.25,404.296875,baseline
195.0,449.0,1.0,365.7181091308594,400.6024475097656,267.6377258300781,9,2630.859375,1142.578125,baseline
462.0,342.0,2.923192024230957,513.6090087890625,631.2094116210938,429.95654296875,57,2003.90625,2707.03125,baseline
354.0,430.0,1.9615960121154785,383.8700256347656,602.9807739257812,352.2138977050781,21,2519.53125,2074.21875,baseline
30.0,231.0,1.9615960121154785,343.12152099609375,507.36993408203125,285.83624267578125,21,1353.515625,175.78125,baseline
335.0,251.0,1.0,480.2279968261719,508.5021667480469,301.9205627441406,9,1470.703125,1962.890625,baseline
180.0,191.0,1.9615960121154785,454.3951416015625,568.56201171875,354.2982177734375,21,1119.140625,1054.6875,baseline
480.0,54.0,2.923192024230957,426.4907531738281,570.680908203125,376.1925964355469,57,316.40625,2812.5,baseline
480.0,186.0,1.0,508.5837097167969,616.212646484375,506.0107727050781,9,1089.84375,2812.5,baseline
176.0,509.0,1.0,316.27813720703125,553.0858154296875,377.53594970703125,9,2982.421875,1031.25,baseline
110.0,336.0,1.0,527.4400634765625,475.6131286621094,299.8790283203125,9,1968.75,644.53125,baseline
37.0,64.0,1.0,573.9135131835938,751.024658203125,505.11944580078125,9,375.0,216.796875,baseline
163.0,331.0,2.923192024230957,479.64178466796875,560.5045166015625,374.38165283203125,57,1939.453125,955.078125,baseline
498.0,306.0,1.9615960121154785,403.1043243408203,531.5319213867188,255.3794403076172,21,1792.96875,2917.96875,baseline
119.0,283.0,1.0,645.3691711425781,677.2752075195312,289.2582702636719,9,1658.203125,697.265625,baseline
257.0,348.0,1.0,338.95611572265625,339.3077697753906,203.48175048828125,9,2039.0625,1505.859375,baseline
62.0,443.0,1.0,354.4593811035156,395.8113098144531,317.6781311035156,9,2595.703125,363.28125,baseline
422.0,461.0,1.0,328.0989685058594,520.3110961914062,354.4269104003906,9,2701.171875,2472.65625,baseline
136.0,167.0,1.9615960121154785,391.6075134277344,499.39019775390625,255.43905639648438,21,978.515625,796.875,baseline
369.0,118.0,1.9615960121154785,394.9837646484375,509.7366027832031,276.7315673828125,21,691.40625,2162.109375,baseline
183.0,17.0,1.9615960121154785,359.2867431640625,490.6044006347656,266.10870361328125,21,99.609375,1072.265625,baseline
187.0,362.0,1.9615960121154785,438.6925048828125,570.9573974609375,319.5726318359375,21,2121.09375,1095.703125,baseline
176.0,380.0,1.9615960121154785,370.47430419921875,587.2588500976562,369.64056396484375,21,2226.5625,1031.25,baseline
425.0,457.0,1.0,392.5326843261719,482.60504150390625,362.8340148925781,9,2677.734375,2490.234375,baseline
47.0,227.0,1.0,279.103271484375,361.89794921875,274.5289306640625,9,1330.078125,275.390625,baseline
121.0,19.0,1.0,293.984130859375,302.4385986328125,214.25924682617188,9,111.328125,708.984375,baseline
415.0,282.0,1.0,469.90570068359375,650.1809692382812,461.21710205078125,9,1652.34375,2431.640625,baseline
504.0,199.0,1.0,343.464111328125,512.1425170898438,291.5750732421875,9,1166.015625,2953.125,baseline
308.0,113.0,1.9615960121154785,368.1415710449219,618.663818359375,378.9140930175781,21,662.109375,1804.6875,baseline
454.0,120.0,1.0,337.7661437988281,444.5899963378906,272.6102600097656,9,703.125,2660.15625,baseline
496.0,495.0,1.0,478.99822998046875,531.39697265625,321.09039306640625,9,2900.390625,2906.25,baseline
345.0,40.0,1.0,510.9154968261719,588.7344970703125,391.5781555175781,9,234.375,2021.484375,baseline
86.0,172.0,1.0,315.9608154296875,558.4332275390625,340.80908203125,9,1007.8125,503.90625,baseline
134.0,480.0,1.0,499.13079833984375,561.0945434570312,328.18670654296875,9,2812.5,785.15625,baseline
305.0,43.0,1.9615960121154785,382.8715515136719,647.0087890625,416.1907043457031,21,251.953125,1787.109375,baseline
451.0,229.0,2.923192024230957,326.77032470703125,517.15478515625,360.0372314453125,57,1341.796875,2642.578125,baseline
511.0,169.0,1.0,361.1108093261719,537.6019897460938,345.5842590332031,6,990.234375,2994.140625,baseline
511.0,357.0,4.846384048461914,514.6456604003906,455.2994079589844,268.4229431152344,79,2091.796875,2994.140625,baseline
250.0,17.0,1.0,475.63658142089844,427.0057067871094,220.60780334472656,9,99.609375,1464.84375,baseline
315.0,41.0,2.923192024230957,421.1497802734375,631.50830078125,476.68408203125,57,240.234375,1845.703125,baseline
488.0,170.0,1.0,388.78680419921875,468.6316223144531,391.27984619140625,9,996.09375,2859.375,baseline
409.0,249.0,1.0,236.437744140625,491.5421142578125,333.49298095703125,9,1458.984375,2396.484375,baseline
59.0,63.0,1.0,239.2479248046875,532.4063720703125,387.92803955078125,9,369.140625,345.703125,baseline
259.0,249.0,1.0,382.3053283691406,295.5061340332031,185.69302368164062,9,1458.984375,1517.578125,baseline
440.0,220.0,1.9615960121154785,420.30877685546875,592.1756591796875,376.1710205078125,21,1289.0625,2578.125,baseline
148.0,417.0,1.0,296.42864990234375,582.9637451171875,418.37615966796875,9,2443.359375,867.1875,baseline
192.0,120.0,1.9615960121154785,386.744140625,743.0280151367188,555.4409790039062,21,703.125,1125.0,baseline
457.0,298.0,1.9615960121154785,321.7170715332031,595.1761474609375,391.4707946777344,21,1746.09375,2677.734375,baseline
189.0,246.0,1.0,297.5804748535156,309.3148193359375,309.0788269042969,9,1441.40625,1107.421875,baseline
439.0,390.0,1.0,460.9714660644531,559.1798706054688,279.7646179199219,9,2285.15625,2572.265625,baseline
169.0,355.0,1.0,305.98028564453125,440.44189453125,379.48919677734375,9,2080.078125,990.234375,baseline
401.0,356.0,1.0,473.9562683105469,625.15966796875,429.8883361816406,9,2085.9375,2349.609375,baseline
447.0,332.0,1.0,272.35333251953125,629.4451293945312,471.36822509765625,9,1945.3125,2619.140625,baseline
436.0,496.0,1.0,505.12139892578125,749.7631225585938,522.4945678710938,9,2906.25,2554.6875,baseline
376.0,505.0,1.0,409.57177734375,1117.74169921875,951.9129638671875,9,2958.984375,2203.125,baseline
499.0,301.0,1.0,444.7560272216797,393.0365295410156,228.92872619628906,9,1763.671875,2923.828125,baseline
149.0,186.0,1.0,499.0743713378906,488.7572021484375,267.7934265136719,9,1089.84375,873.046875,baseline
249.0,22.0,2.923192024230957,470.76385498046875,389.2132263183594,225.48052978515625,57,128.90625,1458.984375,baseline
503.0,61.0,1.0,190.537353515625,498.787109375,402.82672119140625,9,357.421875,2947.265625,baseline
275.0,327.0,1.0,364.7745056152344,452.7940673828125,283.4814758300781,9,1916.015625,1611.328125,baseline
0.0,495.0,1.9615960121154785,369.5755920410156,373.9582824707031,143.60110473632812,13,2900.390625,0.0,baseline
18.0,297.0,1.0,418.17462158203125,562.5604248046875,258.94146728515625,9,1740.234375,105.46875,baseline
415.0,435.0,1.0,323.12664794921875,433.38751220703125,333.35003662109375,9,2548.828125,2431.640625,baseline
489.0,174.0,1.0,573.613525390625,1036.6614990234375,782.4268798828125,9,1019.53125,2865.234375,baseline
92.0,431.0,1.0,429.28749084472656,436.4310302734375,213.60972595214844,9,2525.390625,539.0625,baseline
46.0,122.0,1.9615960121154785,366.9849853515625,507.70489501953125,272.8992919921875,21,714.84375,269.53125,baseline
305.0,465.0,1.0,315.44805908203125,419.86212158203125,372.77349853515625,9,2724.609375,1787.109375,baseline
476.0,486.0,1.9615960121154785,351.6612854003906,534.2528076171875,308.4588317871094,21,2847.65625,2789.0625,baseline
77.0,63.0,1.0,261.4341125488281,460.11663818359375,300.5502624511719,9,369.140625,451.171875,baseline
137.0,164.0,1.0,411.83392333984375,452.9930419921875,305.18939208984375,9,960.9375,802.734375,baseline
388.0,71.0,1.9615960121154785,294.59112548828125,516.820068359375,394.00506591796875,21,416.015625,2273.4375,baseline
477.0,482.0,1.0,420.7781677246094,501.4343566894531,328.4281311035156,9,2824.21875,2794.921875,baseline
169.0,51.0,1.9615960121154785,274.1401062011719,466.0326843261719,305.0313415527344,21,298.828125,990.234375,baseline
316.0,18.0,1.9615960121154785,364.3922424316406,641.19970703125,482.3576354980469,21,105.46875,1851.5625,baseline
170.0,132.0,1.0,451.7401123046875,499.5233154296875,339.6611328125,9,773.4375,996.09375,baseline
0.0,446.0,2.923192024230957,367.3579864501953,341.2611083984375,182.5842742919922,33,2613.28125,0.0,baseline
501.0,18.0,1.9615960121154785,306.5747985839844,565.70947265625,369.8224792480469,21,105.46875,2935.546875,baseline
420.0,487.0,1.0,262.44940185546875,545.489990234375,434.3145751953125,9,2853.515625,2460.9375,baseline
457.0,418.0,1.9615960121154785,365.703857421875,528.2665405273438,280.02374267578125,21,2449.21875,2677.734375,baseline
119.0,78.0,1.0,536.19775390625,748.5774536132812,581.8941650390625,9,457.03125,697.265625,baseline
372.0,73.0,1.0,259.713623046875,447.0860595703125,389.18865966796875,9,427.734375,2179.6875,baseline
406.0,329.0,1.0,175.0631103515625,400.3908386230469,437.7783203125,9,1927.734375,2378.90625,baseline
215.0,66.0,1.0,414.8393859863281,588.0082397460938,370.9684753417969,9,386.71875,1259.765625,baseline
113.0,386.0,1.9615960121154785,379.22552490234375,457.8824768066406,271.04827880859375,21,2261.71875,662.109375,baseline
500.0,163.0,1.0,366.6100769042969,418.9227294921875,276.0398254394531,9,955.078125,2929.6875,baseline
433.0,200.0,1.0,221.91290283203125,434.9648742675781,380.41766357421875,9,1171.875,2537.109375,baseline
152.0,468.0,1.0,256.0367126464844,455.5360107421875,308.6349792480469,9,2742.1875,890.625,baseline
171.0,43.0,1.0,202.43682861328125,422.8879089355469,404.62860107421875,9,251.953125,1001.953125,baseline
276.0,113.0,1.0,261.2562561035156,300.58349609375,288.3134460449219,9,662.109375,1617.1875,baseline
368.0,181.0,1.0,310.7510986328125,715.1563720703125,491.2396240234375,9,1060.546875,2156.25,baseline
265.0,212.0,1.0,363.7006530761719,617.9888305664062,457.8209533691406,9,1242.1875,1552.734375,baseline
163.0,324.0,1.9615960121154785,363.60955810546875,608.0006713867188,444.57427978515625,21,1898.4375,955.078125,baseline
454.0,275.0,1.0,384.1529541015625,446.30816650390625,351.5797119140625,9,1611.328125,2660.15625,baseline
319.0,426.0,1.9615960121154785,324.3386535644531,557.22314453125,375.1559143066406,21,2496.09375,1869.140625,baseline
380.0,501.0,1.0,417.74237060546875,819.052001953125,517.4634399414062,9,2935.546875,2226.5625,baseline
207.0,249.0,1.0,338.6676025390625,402.2901611328125,291.30914306640625,9,1458.984375,1212.890625,baseline
36.0,472.0,1.0,130.32843017578125,476.62841796875,429.9674072265625,9,2765.625,210.9375,baseline
390.0,319.0,1.9615960121154785,416.7901611328125,636.9451904296875,437.3262939453125,21,1869.140625,2285.15625,baseline
419.0,409.0,1.9615960121154785,305.7931213378906,410.3983459472656,231.79501342773438,21,2396.484375,2455.078125,baseline
480.0,470.0,1.0,264.3958435058594,541.586669921875,382.1266174316406,9,2753.90625,2812.5,baseline
324.0,84.0,1.0,371.7379150390625,530.0972290039062,344.54168701171875,9,492.1875,1898.4375,baseline
312.0,247.0,1.0,438.2715759277344,491.3733215332031,316.4136047363281,9,1447.265625,1828.125,baseline
18.0,494.0,1.0,309.7451477050781,360.37017822265625,197.1077880859375,9,2894.53125,105.46875,baseline
296.0,272.0,2.923192024230957,428.29998779296875,485.05987548828125,317.96343994140625,57,1593.75,1734.375,baseline
